customer_id,transaction_count,total_transaction_value,avg_transaction_value
CUST012968,21,22023.55,1048.74
CUST047510,12,22023.41,1835.28
CUST042795,22,22022.32,1001.01
CUST021853,16,22021.83,1376.36
CUST046478,18,22019.52,1223.31
CUST017463,18,22018.69,1223.26
CUST022217,14,22017.46,1572.68
CUST040323,14,22017.2,1572.66
CUST005113,17,22017.09,1295.12
CUST028839,23,22016.97,957.26
CUST025804,22,22015.63,1000.71
CUST046532,14,22014.68,1572.48
CUST035133,21,22014.6,1048.31
CUST040509,18,22010.67,1222.81
CUST037198,16,22010.57,1375.66
CUST029745,23,22007.39,956.84
CUST041293,19,22005.1,1158.16
CUST038761,15,22002.87,1466.86
CUST031116,17,22002.14,1294.24
CUST031356,16,22001.65,1375.1
CUST027491,15,21999.7,1466.65
CUST022205,18,21996.07,1222.0
CUST040720,20,21993.16,1099.66
CUST006036,17,21992.48,1293.68
CUST005291,14,21988.49,1570.61
CUST037786,18,21986.66,1221.48
CUST031333,19,21985.23,1157.12
CUST009097,17,21984.06,1293.18
CUST019855,17,21983.1,1293.12
CUST012331,17,21980.72,1292.98
CUST034482,12,21980.45,1831.7
CUST003797,16,21980.34,1373.77
CUST033551,16,21977.9,1373.62
CUST031091,12,21975.9,1831.32
CUST022148,14,21975.65,1569.69
CUST010045,15,21974.7,1464.98
CUST002431,15,21974.56,1464.97
CUST009330,15,21974.39,1464.96
CUST033160,16,21974.16,1373.39
CUST019987,12,21973.04,1831.09
CUST018143,15,21972.91,1464.86
CUST043522,18,21969.81,1220.54
CUST027236,18,21967.09,1220.39
CUST038805,16,21966.69,1372.92
CUST008534,10,21965.21,2196.52
CUST032609,12,21963.79,1830.32
CUST020425,17,21960.05,1291.77
CUST024236,14,21957.59,1568.4
CUST024097,16,21956.31,1372.27
CUST043153,18,21952.47,1219.58
CUST021266,16,21951.45,1371.97
CUST002830,16,21950.92,1371.93
CUST041148,19,21950.51,1155.29
CUST034912,15,21949.86,1463.32
CUST018133,8,21948.77,2743.6
CUST027074,15,21947.07,1463.14
CUST002308,16,21946.75,1371.67
CUST030095,17,21945.33,1290.9
CUST010706,19,21944.74,1154.99
CUST020306,14,21935.74,1566.84
CUST004789,14,21931.97,1566.57
CUST017832,14,21928.2,1566.3
CUST004885,13,21926.42,1686.65
CUST040722,17,21926.06,1289.77
CUST009224,15,21921.61,1461.44
CUST042306,24,21921.19,913.38
CUST017577,13,21919.94,1686.15
CUST008843,14,21919.71,1565.69
CUST021672,13,21919.15,1686.09
CUST037458,12,21918.77,1826.56
CUST044430,17,21918.68,1289.33
CUST015027,11,21917.11,1992.46
CUST027027,20,21916.96,1095.85
CUST036895,13,21915.16,1685.78
CUST028367,16,21914.19,1369.64
CUST041155,15,21913.18,1460.88
CUST047057,17,21911.1,1288.89
CUST042337,15,21910.58,1460.71
CUST020193,15,21906.64,1460.44
CUST036960,21,21903.87,1043.04
CUST018242,22,21903.73,995.62
CUST021710,16,21903.03,1368.94
CUST038443,19,21901.41,1152.71
CUST015722,10,21897.17,2189.72
CUST022922,17,21897.11,1288.07
CUST017828,16,21896.25,1368.52
CUST002455,11,21895.35,1990.49
CUST044659,14,21894.74,1563.91
CUST025810,19,21891.23,1152.17
CUST037676,17,21890.85,1287.7
CUST003769,19,21889.41,1152.07
CUST048897,17,21889.4,1287.61
CUST019858,14,21888.04,1563.43
CUST036153,17,21885.26,1287.37
CUST013056,14,21884.23,1563.16
CUST022294,13,21883.73,1683.36
CUST020514,15,21881.9,1458.79
CUST020736,14,21879.17,1562.8
CUST008439,19,21878.39,1151.49
CUST044328,13,21877.88,1682.91
CUST038351,17,21875.87,1286.82
CUST018225,18,21875.33,1215.3
CUST029324,17,21874.89,1286.76
CUST002286,15,21874.74,1458.32
CUST015599,16,21874.17,1367.14
CUST033460,17,21873.76,1286.69
CUST022991,18,21873.1,1215.17
CUST018868,17,21872.82,1286.64
CUST041123,20,21869.59,1093.48
CUST049569,17,21867.91,1286.35
CUST040731,18,21867.57,1214.87
CUST029132,10,21866.99,2186.7
CUST000203,16,21861.18,1366.32
CUST041478,16,21860.85,1366.3
CUST014334,15,21859.36,1457.29
CUST007758,13,21859.24,1681.48
CUST012474,18,21859.24,1214.4
CUST013818,13,21858.55,1681.43
CUST013310,19,21857.74,1150.41
CUST030239,21,21857.37,1040.83
CUST031318,16,21855.63,1365.98
CUST008226,16,21853.14,1365.82
CUST003961,14,21853.0,1560.93
CUST001382,14,21852.63,1560.9
CUST008045,16,21852.11,1365.76
CUST013162,17,21851.41,1285.38
CUST000247,17,21850.77,1285.34
CUST003369,17,21848.68,1285.22
CUST001395,15,21848.44,1456.56
CUST008940,12,21844.96,1820.41
CUST017110,20,21843.47,1092.17
CUST000257,14,21843.3,1560.24
CUST012362,22,21843.22,992.87
CUST040967,18,21840.98,1213.39
CUST020042,16,21835.32,1364.71
CUST014397,14,21835.19,1559.66
CUST040780,17,21833.71,1284.34
CUST036907,18,21833.64,1212.98
CUST042753,14,21832.3,1559.45
CUST023520,14,21831.44,1559.39
CUST029838,11,21829.52,1984.5
CUST019314,16,21828.88,1364.31
CUST017423,11,21827.7,1984.34
CUST016631,18,21824.44,1212.47
CUST021392,15,21824.27,1454.95
CUST049345,11,21823.02,1983.91
CUST019391,18,21821.91,1212.33
CUST046442,17,21821.06,1283.59
CUST036015,14,21820.72,1558.62
CUST018565,6,21818.65,3636.44
CUST014468,13,21818.54,1678.35
CUST041963,16,21817.6,1363.6
CUST042839,13,21812.92,1677.92
CUST035432,14,21811.27,1557.95
CUST042566,17,21810.96,1283.0
CUST014494,12,21809.48,1817.46
CUST042615,19,21808.95,1147.84
CUST030381,15,21808.28,1453.89
CUST017191,18,21808.28,1211.57
CUST028179,17,21804.38,1282.61
CUST012973,14,21804.0,1557.43
CUST040672,16,21802.59,1362.66
CUST000798,18,21800.73,1211.15
CUST005754,11,21796.44,1981.49
CUST017450,10,21795.86,2179.59
CUST027894,18,21794.95,1210.83
CUST004361,16,21794.52,1362.16
CUST000662,14,21790.94,1556.5
CUST036702,16,21788.73,1361.8
CUST001107,16,21787.0,1361.69
CUST024846,17,21786.12,1281.54
CUST007284,16,21784.27,1361.52
CUST024645,18,21782.47,1210.14
CUST046333,16,21780.86,1361.3
CUST032152,19,21779.65,1146.3
CUST000736,13,21778.69,1675.28
CUST019108,13,21778.59,1675.28
CUST024073,20,21777.44,1088.87
CUST010330,17,21777.01,1281.0
CUST017789,18,21776.59,1209.81
CUST045599,15,21773.58,1451.57
CUST003650,15,21772.41,1451.49
CUST015107,17,21768.66,1280.51
CUST042969,16,21765.82,1360.36
CUST023048,20,21761.69,1088.08
CUST003465,14,21761.11,1554.37
CUST028027,19,21759.78,1145.25
CUST015081,16,21759.49,1359.97
CUST036600,11,21759.39,1978.13
CUST024942,17,21759.21,1279.95
CUST031210,15,21758.86,1450.59
CUST042794,15,21756.0,1450.4
CUST034609,14,21754.45,1553.89
CUST006925,13,21753.93,1673.38
CUST032603,14,21753.76,1553.84
CUST019238,14,21753.46,1553.82
CUST014272,16,21752.57,1359.54
CUST047449,13,21751.31,1673.18
CUST042962,11,21749.24,1977.2
CUST043147,15,21747.86,1449.86
CUST025961,23,21747.72,945.55
CUST014082,16,21746.54,1359.16
CUST017573,18,21746.13,1208.12
CUST021600,14,21744.56,1553.18
CUST020437,22,21744.01,988.36
CUST029901,16,21743.87,1358.99
CUST016287,15,21743.53,1449.57
CUST048217,20,21743.51,1087.18
CUST016363,16,21743.06,1358.94
CUST012411,13,21740.29,1672.33
CUST030341,20,21739.35,1086.97
CUST029861,17,21739.06,1278.77
CUST031446,17,21737.97,1278.7
CUST014725,10,21737.17,2173.72
CUST025189,18,21736.18,1207.57
CUST006923,15,21734.15,1448.94
CUST011498,15,21730.05,1448.67
CUST042288,15,21729.05,1448.6
CUST011827,15,21728.24,1448.55
CUST034356,15,21727.54,1448.5
CUST048796,14,21727.39,1551.96
CUST035321,22,21724.79,987.49
CUST031944,22,21723.39,987.43
CUST034042,12,21721.95,1810.16
CUST024984,19,21721.29,1143.23
CUST024848,17,21721.04,1277.71
CUST041767,18,21719.79,1206.66
CUST048391,17,21719.24,1277.6
CUST034601,18,21719.24,1206.62
CUST001762,20,21716.24,1085.81
CUST044573,16,21712.95,1357.06
CUST045935,20,21712.54,1085.63
CUST018695,14,21712.47,1550.89
CUST048817,19,21712.1,1142.74
CUST033984,16,21710.8,1356.93
CUST038702,14,21708.07,1550.58
CUST031432,12,21705.44,1808.79
CUST034485,15,21704.11,1446.94
CUST019844,15,21701.94,1446.8
CUST041593,17,21701.64,1276.57
CUST025380,11,21700.2,1972.75
CUST014685,16,21698.39,1356.15
CUST019644,16,21698.0,1356.13
CUST010634,17,21697.06,1276.3
CUST046117,15,21696.42,1446.43
CUST028447,20,21695.54,1084.78
CUST022521,18,21695.47,1205.3
CUST031660,15,21694.8,1446.32
CUST023443,12,21694.76,1807.9
CUST010625,10,21694.39,2169.44
CUST035261,15,21691.79,1446.12
CUST007087,15,21690.34,1446.02
CUST015128,15,21689.1,1445.94
CUST042430,15,21689.04,1445.94
CUST042567,12,21686.52,1807.21
CUST022204,12,21685.35,1807.11
CUST007481,19,21684.31,1141.28
CUST022423,10,21683.68,2168.37
CUST009797,17,21683.28,1275.49
CUST040564,25,21683.13,867.33
CUST026026,17,21682.19,1275.42
CUST043210,21,21681.63,1032.46
CUST015158,12,21678.01,1806.5
CUST017378,21,21677.46,1032.26
CUST029673,12,21677.03,1806.42
CUST025915,13,21676.45,1667.42
CUST015250,18,21675.47,1204.19
CUST019953,18,21674.32,1204.13
CUST033723,18,21674.3,1204.13
CUST003176,13,21673.99,1667.23
CUST010488,16,21673.19,1354.57
CUST043047,16,21672.89,1354.56
CUST039017,11,21671.54,1970.14
CUST009641,18,21670.66,1203.93
CUST009828,19,21667.82,1140.41
CUST013291,14,21667.76,1547.7
CUST010728,12,21667.07,1805.59
CUST041631,22,21666.69,984.85
CUST039668,20,21663.92,1083.2
CUST010060,14,21663.51,1547.39
CUST023306,16,21663.26,1353.95
CUST000580,17,21662.67,1274.27
CUST029700,17,21661.79,1274.22
CUST025183,15,21661.75,1444.12
CUST037054,11,21656.34,1968.76
CUST007664,14,21656.01,1546.86
CUST024690,12,21654.4,1804.53
CUST047779,13,21654.17,1665.71
CUST041701,14,21653.33,1546.67
CUST026104,17,21650.66,1273.57
CUST023036,23,21648.89,941.26
CUST036870,17,21647.78,1273.4
CUST040530,14,21645.76,1546.13
CUST038043,15,21645.28,1443.02
CUST038527,10,21643.81,2164.38
CUST005768,13,21641.46,1664.73
CUST040503,15,21641.06,1442.74
CUST006457,12,21641.05,1803.42
CUST002032,12,21640.51,1803.38
CUST023093,20,21640.49,1082.02
CUST011533,14,21639.77,1545.7
CUST040669,12,21639.07,1803.26
CUST015368,15,21637.32,1442.49
CUST045948,16,21636.82,1352.3
CUST024136,18,21636.48,1202.03
CUST043531,15,21634.28,1442.29
CUST046231,16,21634.07,1352.13
CUST002136,20,21632.83,1081.64
CUST020570,19,21627.53,1138.29
CUST011912,17,21627.21,1272.19
CUST038172,19,21626.69,1138.25
CUST041209,17,21626.01,1272.12
CUST004785,14,21625.05,1544.65
CUST005856,14,21623.99,1544.57
CUST016428,21,21623.87,1029.71
CUST048770,15,21619.57,1441.3
CUST006575,16,21618.93,1351.18
CUST044341,21,21618.77,1029.47
CUST004808,16,21617.28,1351.08
CUST048959,18,21616.9,1200.94
CUST005995,15,21616.59,1441.11
CUST047413,14,21615.82,1543.99
CUST014653,11,21614.28,1964.93
CUST043158,18,21613.63,1200.76
CUST003309,12,21612.56,1801.05
CUST048123,15,21610.9,1440.73
CUST034832,18,21610.5,1200.58
CUST016965,16,21607.79,1350.49
CUST011356,18,21606.35,1200.35
CUST019396,16,21606.29,1350.39
CUST010008,15,21606.18,1440.41
CUST019006,19,21605.97,1137.16
CUST012393,18,21605.89,1200.33
CUST034362,20,21599.89,1079.99
CUST047438,20,21595.96,1079.8
CUST007026,18,21595.57,1199.75
CUST008525,17,21593.56,1270.21
CUST035240,17,21592.95,1270.17
CUST008050,16,21587.29,1349.21
CUST020228,15,21586.19,1439.08
CUST009587,13,21585.44,1660.42
CUST002207,18,21584.91,1199.16
CUST019978,18,21584.55,1199.14
CUST002938,18,21578.76,1198.82
CUST014720,18,21575.8,1198.66
CUST018735,18,21575.51,1198.64
CUST033725,15,21574.83,1438.32
CUST047623,19,21574.78,1135.51
CUST029909,18,21574.78,1198.6
CUST000995,16,21573.69,1348.36
CUST007105,15,21570.8,1438.05
CUST031948,16,21570.65,1348.17
CUST032368,17,21570.64,1268.86
CUST009531,15,21570.51,1438.03
CUST008903,14,21570.11,1540.72
CUST044212,16,21569.23,1348.08
CUST010670,15,21569.23,1437.95
CUST047936,16,21563.84,1347.74
CUST038148,12,21561.62,1796.8
CUST020865,15,21560.38,1437.36
CUST022546,18,21558.9,1197.72
CUST015327,21,21556.82,1026.52
CUST038755,14,21556.17,1539.73
CUST037203,18,21555.61,1197.53
CUST003701,12,21554.22,1796.19
CUST042744,14,21550.97,1539.36
CUST016361,15,21543.71,1436.25
CUST045686,14,21540.81,1538.63
CUST021210,15,21540.56,1436.04
CUST018073,14,21536.26,1538.3
CUST035370,15,21535.26,1435.68
CUST006154,15,21534.88,1435.66
CUST041090,16,21534.41,1345.9
CUST022487,13,21532.57,1656.35
CUST049408,16,21531.71,1345.73
CUST000237,16,21529.5,1345.59
CUST001973,16,21527.8,1345.49
CUST008459,21,21527.79,1025.13
CUST022265,15,21527.75,1435.18
CUST049249,16,21527.16,1345.45
CUST035329,19,21525.75,1132.93
CUST012338,14,21525.61,1537.54
CUST028228,13,21525.28,1655.79
CUST034586,19,21523.23,1132.8
CUST009767,20,21522.86,1076.14
CUST011316,18,21522.7,1195.71
CUST009550,17,21522.39,1266.02
CUST046192,17,21522.38,1266.02
CUST028362,18,21520.2,1195.57
CUST010567,10,21518.39,2151.84
CUST002260,14,21518.27,1537.02
CUST032868,17,21518.21,1265.78
CUST043961,13,21512.75,1654.83
CUST004910,22,21510.2,977.74
CUST036205,18,21509.1,1194.95
CUST043435,11,21508.52,1955.32
CUST043696,18,21508.51,1194.92
CUST040251,20,21507.69,1075.38
CUST008728,13,21503.2,1654.09
CUST043857,22,21501.18,977.33
CUST034906,14,21500.19,1535.73
CUST021522,13,21498.12,1653.7
CUST005327,19,21496.77,1131.41
CUST042202,20,21496.28,1074.81
CUST011186,22,21495.44,977.07
CUST026687,13,21494.91,1653.45
CUST025918,15,21493.52,1432.9
CUST037714,17,21491.13,1264.18
CUST037011,13,21488.79,1652.98
CUST027766,17,21487.51,1263.97
CUST030247,14,21485.03,1534.65
CUST035779,15,21484.93,1432.33
CUST005316,17,21482.09,1263.65
CUST014529,19,21481.46,1130.6
CUST023199,18,21481.1,1193.39
CUST042387,20,21480.72,1074.04
CUST036745,14,21480.03,1534.29
CUST049118,22,21478.73,976.31
CUST005527,14,21471.65,1533.69
CUST016179,17,21468.6,1262.86
CUST017240,12,21468.17,1789.01
CUST004314,22,21467.48,975.79
CUST009513,12,21467.06,1788.92
CUST041687,15,21464.05,1430.94
CUST027228,20,21463.93,1073.2
CUST031754,19,21462.9,1129.63
CUST035473,15,21462.81,1430.85
CUST045254,19,21461.41,1129.55
CUST009975,23,21461.29,933.1
CUST021752,14,21461.27,1532.95
CUST017171,16,21460.15,1341.26
CUST036874,22,21459.56,975.43
CUST003195,17,21459.48,1262.32
CUST022891,16,21458.99,1341.19
CUST049305,15,21458.84,1430.59
CUST011418,14,21457.24,1532.66
CUST040458,17,21455.62,1262.1
CUST034467,17,21455.42,1262.08
CUST037115,17,21454.41,1262.02
CUST035286,19,21453.48,1129.13
CUST027583,15,21453.01,1430.2
CUST010615,18,21452.85,1191.82
CUST027524,17,21452.46,1261.91
CUST006393,16,21451.7,1340.73
CUST038719,18,21451.33,1191.74
CUST009064,18,21449.16,1191.62
CUST022305,14,21447.01,1531.93
CUST018781,13,21446.75,1649.75
CUST027290,20,21444.62,1072.23
CUST035336,15,21443.08,1429.54
CUST038570,11,21442.28,1949.3
CUST026640,20,21441.72,1072.09
CUST015180,19,21439.76,1128.41
CUST000500,13,21437.0,1649.0
CUST023833,17,21436.97,1261.0
CUST036216,13,21436.76,1648.98
CUST001902,12,21436.68,1786.39
CUST003744,15,21435.39,1429.03
CUST037316,23,21435.15,931.96
CUST011679,12,21434.2,1786.18
CUST009492,17,21433.04,1260.77
CUST013556,17,21432.62,1260.74
CUST027867,18,21431.3,1190.63
CUST023032,15,21430.72,1428.71
CUST039451,12,21429.94,1785.83
CUST007359,17,21427.13,1260.42
CUST032160,15,21425.15,1428.34
CUST035600,16,21424.47,1339.03
CUST012611,18,21423.77,1190.21
CUST038678,18,21422.69,1190.15
CUST045407,14,21420.6,1530.04
CUST001436,13,21420.37,1647.72
CUST009430,13,21417.36,1647.49
CUST041417,10,21417.1,2141.71
CUST038267,16,21416.78,1338.55
CUST013240,16,21415.74,1338.48
CUST031309,18,21414.27,1189.68
CUST008399,15,21411.19,1427.41
CUST023943,15,21409.78,1427.32
CUST047333,15,21409.74,1427.32
CUST017126,15,21409.73,1427.32
CUST042374,12,21408.43,1784.04
CUST037483,17,21407.52,1259.27
CUST030399,15,21404.64,1426.98
CUST005699,19,21403.93,1126.52
CUST043603,13,21403.53,1646.43
CUST006631,15,21402.83,1426.86
CUST027995,14,21401.74,1528.7
CUST032907,13,21399.12,1646.09
CUST014703,17,21397.68,1258.69
CUST019749,15,21397.29,1426.49
CUST008502,16,21395.36,1337.21
CUST043900,19,21394.05,1126.0
CUST047777,20,21393.8,1069.69
CUST033964,13,21391.62,1645.51
CUST001738,15,21390.56,1426.04
CUST045248,12,21390.35,1782.53
CUST049448,14,21388.29,1527.74
CUST022658,15,21388.06,1425.87
CUST048785,15,21387.81,1425.85
CUST005764,18,21386.43,1188.13
CUST024885,16,21384.99,1336.56
CUST044286,13,21383.61,1644.89
CUST037178,17,21383.19,1257.83
CUST024747,13,21382.56,1644.81
CUST023809,16,21380.51,1336.28
CUST005143,17,21380.2,1257.66
CUST043259,16,21378.91,1336.18
CUST042501,13,21377.64,1644.43
CUST043193,14,21376.89,1526.92
CUST041846,13,21376.1,1644.32
CUST032056,15,21373.81,1424.92
CUST001935,18,21373.07,1187.39
CUST019635,18,21372.65,1187.37
CUST025342,17,21370.36,1257.08
CUST049648,17,21370.1,1257.06
CUST044172,19,21369.87,1124.73
CUST017659,15,21367.75,1424.52
CUST043629,15,21364.76,1424.32
CUST031706,16,21363.92,1335.25
CUST000693,19,21359.89,1124.2
CUST037135,17,21358.7,1256.39
CUST049148,20,21357.36,1067.87
CUST026486,21,21356.84,1016.99
CUST018869,13,21354.94,1642.69
CUST041546,14,21353.02,1525.22
CUST024029,18,21352.96,1186.28
CUST049464,10,21349.86,2134.99
CUST029432,18,21349.75,1186.1
CUST009760,17,21348.11,1255.77
CUST014288,13,21345.76,1641.98
CUST026702,18,21345.29,1185.85
CUST019226,19,21342.11,1123.27
CUST032129,17,21341.76,1255.4
CUST008689,18,21339.33,1185.52
CUST009515,22,21338.26,969.92
CUST047919,15,21333.68,1422.25
CUST024510,17,21332.71,1254.87
CUST020597,14,21332.3,1523.74
CUST029891,19,21331.99,1122.74
CUST039346,16,21328.41,1333.03
CUST037750,16,21328.31,1333.02
CUST015065,18,21327.76,1184.88
CUST028641,14,21327.68,1523.41
CUST013426,14,21327.32,1523.38
CUST043756,17,21327.13,1254.54
CUST048480,17,21326.88,1254.52
CUST000686,21,21325.8,1015.51
CUST010959,19,21325.13,1122.38
CUST010187,13,21323.42,1640.26
CUST028629,21,21323.08,1015.38
CUST011960,15,21322.49,1421.5
CUST015790,17,21321.42,1254.2
CUST022414,21,21321.21,1015.3
CUST007103,23,21320.22,926.97
CUST036798,10,21318.83,2131.88
CUST008653,15,21318.64,1421.24
CUST047819,22,21318.57,969.03
CUST048534,16,21316.84,1332.3
CUST022805,20,21316.06,1065.8
CUST039279,17,21315.5,1253.85
CUST044344,16,21313.41,1332.09
CUST029039,12,21313.0,1776.08
CUST016709,17,21311.79,1253.63
CUST039513,16,21311.44,1331.96
CUST044414,14,21310.4,1522.17
CUST047034,16,21309.86,1331.87
CUST033498,18,21303.27,1183.52
CUST023724,22,21301.12,968.23
CUST014285,17,21300.36,1252.96
CUST036328,12,21298.14,1774.85
CUST046930,11,21295.34,1935.94
CUST036987,8,21294.87,2661.86
CUST014602,16,21293.52,1330.85
CUST035019,16,21292.95,1330.81
CUST022703,14,21290.21,1520.73
CUST029957,19,21289.75,1120.51
CUST025532,11,21287.18,1935.2
CUST022215,15,21284.21,1418.95
CUST007586,17,21277.46,1251.62
CUST002355,18,21275.09,1181.95
CUST026005,20,21269.99,1063.5
CUST026396,15,21268.76,1417.92
CUST003801,14,21267.11,1519.08
CUST004435,8,21260.78,2657.6
CUST047831,15,21260.38,1417.36
CUST048055,17,21258.78,1250.52
CUST037161,15,21258.71,1417.25
CUST042407,10,21258.07,2125.81
CUST023758,12,21254.94,1771.25
CUST037474,20,21252.85,1062.64
CUST004770,12,21252.73,1771.06
CUST031962,14,21249.97,1517.86
CUST010607,13,21247.33,1634.41
CUST048385,15,21246.46,1416.43
CUST016024,17,21246.19,1249.78
CUST028387,13,21246.17,1634.32
CUST044845,21,21246.04,1011.72
CUST008343,15,21245.57,1416.37
CUST045410,15,21241.01,1416.07
CUST044673,17,21239.43,1249.38
CUST041639,14,21238.0,1517.0
CUST025715,17,21237.9,1249.29
CUST030832,14,21234.52,1516.75
CUST007940,18,21232.48,1179.58
CUST033450,12,21232.12,1769.34
CUST024007,17,21231.71,1248.92
CUST007505,15,21228.69,1415.25
CUST001977,19,21227.08,1117.21
CUST011449,14,21225.83,1516.13
CUST040673,18,21218.73,1178.82
CUST000222,19,21218.53,1116.76
CUST046609,16,21217.91,1326.12
CUST018048,21,21217.02,1010.33
CUST028971,17,21213.81,1247.87
CUST001005,14,21213.47,1515.25
CUST018546,18,21212.94,1178.5
CUST034178,16,21212.09,1325.76
CUST001948,13,21211.93,1631.69
CUST001578,20,21211.1,1060.56
CUST009043,16,21209.71,1325.61
CUST031087,14,21209.46,1514.96
CUST012472,18,21209.42,1178.3
CUST022149,17,21208.72,1247.57
CUST041768,12,21206.54,1767.21
CUST002120,14,21203.87,1514.56
CUST025647,13,21202.83,1630.99
CUST001378,16,21197.06,1324.82
CUST047929,16,21197.0,1324.81
CUST021198,10,21196.7,2119.67
CUST048526,18,21195.38,1177.52
CUST004946,17,21194.48,1246.73
CUST034602,15,21194.19,1412.95
CUST042899,24,21193.93,883.08
CUST018437,10,21192.6,2119.26
CUST029359,17,21192.25,1246.6
CUST015795,17,21189.8,1246.46
CUST030377,17,21187.65,1246.33
CUST035630,15,21187.09,1412.47
CUST013455,12,21187.02,1765.59
CUST018188,12,21186.77,1765.56
CUST028162,18,21185.89,1176.99
CUST046952,16,21184.44,1324.03
CUST000473,12,21184.22,1765.35
CUST013396,14,21184.04,1513.15
CUST045430,11,21183.76,1925.8
CUST012493,18,21183.38,1176.85
CUST016639,13,21182.88,1629.45
CUST025530,14,21179.32,1512.81
CUST024735,16,21179.31,1323.71
CUST016677,17,21178.04,1245.77
CUST046882,19,21177.17,1114.59
CUST046483,15,21176.46,1411.76
CUST005200,17,21174.73,1245.57
CUST016888,16,21173.52,1323.35
CUST046815,14,21171.19,1512.23
CUST021750,15,21169.97,1411.33
CUST000390,16,21168.06,1323.0
CUST010592,16,21164.68,1322.79
CUST037804,11,21164.29,1924.03
CUST034347,16,21161.38,1322.59
CUST032913,13,21158.27,1627.56
CUST037683,19,21154.21,1113.38
CUST024170,19,21154.09,1113.37
CUST025541,18,21152.75,1175.15
CUST001101,13,21151.94,1627.07
CUST049824,18,21150.89,1175.05
CUST004971,11,21149.36,1922.67
CUST033583,12,21149.14,1762.43
CUST001959,20,21141.43,1057.07
CUST048987,15,21140.3,1409.35
CUST030298,16,21139.79,1321.24
CUST003606,19,21139.54,1112.61
CUST002573,12,21138.07,1761.51
CUST019898,11,21137.99,1921.64
CUST013589,21,21133.74,1006.37
CUST029716,15,21133.29,1408.89
CUST030861,12,21131.74,1760.98
CUST044496,13,21129.79,1625.37
CUST039966,16,21126.27,1320.39
CUST008295,10,21126.13,2112.61
CUST034650,22,21124.11,960.19
CUST013796,13,21123.59,1624.89
CUST044999,20,21123.43,1056.17
CUST037213,10,21120.04,2112.0
CUST028154,14,21117.53,1508.4
CUST005146,14,21113.83,1508.13
CUST020327,16,21111.23,1319.45
CUST021770,21,21110.31,1005.25
CUST039684,12,21110.15,1759.18
CUST034587,16,21108.3,1319.27
CUST018457,14,21107.77,1507.7
CUST003531,18,21107.39,1172.63
CUST010993,15,21105.45,1407.03
CUST014694,14,21105.24,1507.52
CUST000912,15,21105.09,1407.01
CUST048469,16,21103.03,1318.94
CUST028209,13,21100.92,1623.15
CUST022989,19,21100.22,1110.54
CUST027127,18,21098.17,1172.12
CUST032782,18,21096.14,1172.01
CUST028995,18,21095.97,1172.0
CUST003281,15,21094.49,1406.3
CUST011381,20,21094.42,1054.72
CUST020370,15,21092.84,1406.19
CUST003164,13,21092.47,1622.5
CUST030929,15,21091.91,1406.13
CUST003805,15,21089.93,1406.0
CUST003927,13,21087.11,1622.09
CUST018219,15,21086.46,1405.76
CUST025116,15,21085.84,1405.72
CUST002280,16,21084.17,1317.76
CUST020269,16,21082.76,1317.67
CUST025406,18,21080.91,1171.16
CUST026987,15,21077.99,1405.2
CUST046217,17,21075.56,1239.74
CUST008264,17,21075.39,1239.73
CUST004667,15,21074.7,1404.98
CUST023916,17,21074.19,1239.66
CUST007954,14,21073.0,1505.21
CUST014544,17,21072.35,1239.55
CUST015872,19,21071.89,1109.05
CUST010018,15,21071.4,1404.76
CUST020461,15,21070.25,1404.68
CUST017451,15,21069.18,1404.61
CUST027158,15,21066.32,1404.42
CUST048141,16,21066.09,1316.63
CUST041037,17,21061.6,1238.92
CUST032383,14,21058.38,1504.17
CUST030995,13,21057.53,1619.81
CUST044640,15,21056.96,1403.8
CUST011706,16,21056.23,1316.01
CUST034446,14,21056.16,1504.01
CUST012250,12,21056.13,1754.68
CUST049898,15,21055.52,1403.7
CUST046575,15,21052.4,1403.49
CUST036112,20,21051.79,1052.59
CUST035283,14,21050.55,1503.61
CUST039693,12,21050.35,1754.2
CUST041813,17,21050.12,1238.24
CUST017972,15,21048.71,1403.25
CUST007695,20,21045.66,1052.28
CUST016637,16,21043.9,1315.24
CUST047848,11,21043.75,1913.07
CUST018959,16,21043.2,1315.2
CUST038145,15,21041.03,1402.74
CUST010360,23,21038.55,914.72
CUST017396,11,21038.24,1912.57
CUST007224,15,21037.78,1402.52
CUST005438,16,21035.96,1314.75
CUST048025,18,21032.54,1168.47
CUST010791,12,21032.51,1752.71
CUST038534,14,21030.11,1502.15
CUST021573,12,21030.03,1752.5
CUST031042,15,21028.6,1401.91
CUST033757,12,21028.54,1752.38
CUST020413,17,21027.79,1236.93
CUST025288,15,21027.03,1401.8
CUST019061,14,21026.01,1501.86
CUST017231,16,21025.88,1314.12
CUST031549,13,21025.79,1617.37
CUST028730,14,21025.27,1501.81
CUST045902,11,21024.62,1911.33
CUST021985,12,21024.61,1752.05
CUST037910,10,21024.5,2102.45
CUST002437,16,21019.35,1313.71
CUST009538,15,21019.27,1401.28
CUST002887,16,21019.24,1313.7
CUST026070,13,21015.28,1616.56
CUST008266,17,21014.2,1236.13
CUST016035,15,21013.04,1400.87
CUST012386,15,21011.64,1400.78
CUST004214,18,21008.84,1167.16
CUST028915,21,21008.2,1000.39
CUST035093,13,21007.6,1615.97
CUST005944,13,21007.43,1615.96
CUST007435,9,21007.41,2334.16
